timestamp,open,high,low,close,volume
2020-01-01 02:43:00,99.0132,99.0183,98.9188,98.932,2177
2020-01-01 02:44:00,98.932,99.1499,98.9151,99.0273,8442
2020-01-01 02:45:00,99.0273,99.093,98.992,99.0681,2257
2020-01-01 02:46:00,99.0681,99.2249,99.059,99.1496,6484
2020-01-01 02:47:00,99.1496,99.3434,99.1091,99.3377,3773
2020-01-01 02:48:00,99.3377,99.3889,99.3104,99.3133,8197
2020-01-01 02:49:00,99.3133,99.3388,99.2342,99.2384,5249
2020-01-01 02:50:00,99.2384,99.3262,99.1372,99.1501,2613
2020-01-01 02:51:00,99.1501,99.1953,98.9818,99.0693,6708
2020-01-01 02:52:00,99.0693,99.101,99.0551,99.0616,1494
2020-01-01 02:53:00,99.0616,99.1131,99.0119,99.0954,1805
2020-01-01 02:54:00,99.0954,99.1556,99.084,99.1228,9464
2020-01-01 02:55:00,99.1228,99.2148,99.111,99.2048,2521
2020-01-01 02:56:00,99.2048,99.21,99.1989,99.2061,8891
2020-01-01 02:57:00,99.2061,99.3776,99.2032,99.3503,3604
2020-01-01 02:58:00,99.3503,99.4253,99.3101,99.324,2399
2020-01-01 02:59:00,99.324,99.6499,99.2764,99.5942,4115
2020-01-01 03:00:00,99.5942,99.7272,99.5212,99.6565,1596
2020-01-01 03:01:00,99.6565,99.6677,99.5385,99.5711,6806
2020-01-01 03:02:00,99.5711,99.6078,99.4198,99.4645,6871
2020-01-01 03:03:00,99.4645,99.5432,99.4274,99.5124,7806
2020-01-01 03:04:00,99.5124,99.5438,99.4825,99.4902,8726
2020-01-01 03:05:00,99.4902,99.7063,99.452,99.5612,2758
2020-01-01 03:06:00,99.5612,99.672,99.5257,99.6084,2423
2020-01-01 03:07:00,99.6084,99.6623,99.5619,99.6011,2995
2020-01-01 03:08:00,99.6011,99.6127,99.474,99.5168,1631
2020-01-01 03:09:00,99.5168,99.6221,99.3115,99.366,881
2020-01-01 03:10:00,99.366,99.4076,99.3023,99.3216,1525
2020-01-01 03:11:00,99.3216,99.4199,99.3208,99.4067,5028
2020-01-01 03:12:00,99.4067,99.4815,99.3947,99.428,2651
2020-01-01 03:13:00,99.428,99.4289,99.2109,99.3041,7523
2020-01-01 03:14:00,99.3041,99.3379,99.2186,99.3213,656
2020-01-01 03:15:00,99.3213,99.3877,99.3077,99.3596,8804
2020-01-01 03:16:00,99.3596,99.3731,99.2632,99.2718,6538
2020-01-01 03:17:00,99.2718,99.3382,99.21,99.287,6618
2020-01-01 03:18:00,99.287,99.3569,99.1706,99.2928,5886
2020-01-01 03:19:00,99.2928,99.3081,99.154,99.1793,4251
2020-01-01 03:20:00,99.1793,99.2293,99.1601,99.2148,6193
2020-01-01 03:21:00,99.2148,99.2811,99.1981,99.2704,2999
2020-01-01 03:22:00,99.2704,99.4023,99.2618,99.378,6834
2020-01-01 03:23:00,99.378,99.4854,99.3061,99.4827,5116
2020-01-01 03:24:00,99.4827,99.4827,99.3122,99.3456,6609
2020-01-01 03:25:00,99.3456,99.4051,99.2049,99.2525,3060
2020-01-01 03:26:00,99.2525,99.3789,99.2501,99.3036,5043
2020-01-01 03:27:00,99.3036,99.4295,99.2341,99.3546,9544
2020-01-01 03:28:00,99.3546,99.4063,99.2513,99.4058,9016
2020-01-01 03:29:00,99.4058,99.8231,99.3298,99.7888,1406
2020-01-01 03:30:00,99.7888,99.8613,99.7708,99.8457,859
2020-01-01 03:31:00,99.8457,99.9792,99.8441,99.9591,5338
2020-01-01 03:32:00,99.9591,100.088,99.9486,100.0545,326
2020-01-01 03:33:00,100.0545,100.1253,100.036,100.1196,4897
2020-01-01 03:34:00,100.1196,100.2154,99.9874,100.0881,8599
2020-01-01 03:35:00,100.0881,100.2124,100.0469,100.164,3478
2020-01-01 03:36:00,100.164,100.2089,100.0402,100.0866,6812
2020-01-01 03:37:00,100.0866,100.2238,100.0628,100.0629,9809
2020-01-01 03:38:00,100.0629,100.1223,100.0113,100.0144,9823
2020-01-01 03:39:00,100.0144,100.0486,99.9555,100.0226,5308
2020-01-01 03:40:00,100.0226,100.32,99.9494,100.2541,7542
2020-01-01 03:41:00,100.2541,100.264,100.0549,100.0669,4848
2020-01-01 03:42:00,100.0669,100.2388,100.0269,100.1355,9088
2020-01-01 03:43:00,100.1355,100.1571,99.9559,99.9741,7145
2020-01-01 03:44:00,99.9741,100.0378,99.9265,99.9269,7724
2020-01-01 03:45:00,99.9269,100.0819,99.9167,100.0357,1879
2020-01-01 03:46:00,100.0357,100.0753,100.0013,100.0421,7163
2020-01-01 03:47:00,100.0421,100.0465,99.919,99.9343,685
2020-01-01 03:48:00,99.9343,99.9609,99.8338,99.8628,1478
2020-01-01 03:49:00,99.8628,99.9716,99.8178,99.9307,5807
2020-01-01 03:50:00,99.9307,99.9784,99.8529,99.8577,5542
2020-01-01 03:51:00,99.8577,99.9391,99.7929,99.8793,7029
2020-01-01 03:52:00,99.8793,99.9285,99.8432,99.8839,6520
2020-01-01 03:53:00,99.8839,99.939,99.6591,99.8188,4131
2020-01-01 03:54:00,99.8188,100.1073,99.7941,100.0328,7542
2020-01-01 03:55:00,100.0328,100.1035,100.0309,100.0962,6460
2020-01-01 03:56:00,100.0962,100.1543,99.8867,99.8935,1947
2020-01-01 03:57:00,99.8935,99.9213,99.7946,99.9121,1141
2020-01-01 03:58:00,99.9121,99.9873,99.8173,99.846,4939
2020-01-01 03:59:00,99.846,99.9731,99.8195,99.9311,7451
2020-01-01 04:00:00,99.9311,100.0153,99.7699,99.8519,7885
2020-01-01 04:01:00,99.8519,99.8842,99.8222,99.8405,342
2020-01-01 04:02:00,99.8405,99.9148,99.8162,99.8909,5645
2020-01-01 04:03:00,99.8909,100.0031,99.8516,99.9774,2200
2020-01-01 04:04:00,99.9774,100.0584,99.8174,99.8573,9541
2020-01-01 04:05:00,99.8573,99.8833,99.7337,99.8239,1837
2020-01-01 04:06:00,99.8239,99.8905,99.7129,99.7765,2854
2020-01-01 04:07:00,99.7765,99.808,99.6678,99.7113,1492
2020-01-01 04:08:00,99.7113,99.9273,99.7042,99.8874,8539
2020-01-01 04:09:00,99.8874,99.9281,99.8621,99.9278,7835
2020-01-01 04:10:00,99.9278,99.9557,99.8016,99.8018,7743
2020-01-01 04:11:00,99.8018,99.9431,99.7436,99.8934,9977
2020-01-01 04:12:00,99.8934,100.1319,99.8932,100.1054,4116
2020-01-01 04:13:00,100.1054,100.2473,100.0784,100.2088,3532
2020-01-01 04:14:00,100.2088,100.2112,100.0142,100.0565,4626
2020-01-01 04:15:00,100.0565,100.1242,99.9771,100.0081,7884
2020-01-01 04:16:00,100.0081,100.1691,99.9904,100.1348,2181
2020-01-01 04:17:00,100.1348,100.1479,99.9692,100.0639,9639
2020-01-01 04:18:00,100.0639,100.1301,99.9924,100.1083,5675
2020-01-01 04:19:00,100.1083,100.1875,100.0792,100.1859,5444
2020-01-01 04:20:00,100.1859,100.1879,100.0854,100.093,4836
2020-01-01 04:21:00,100.093,100.1378,100.0169,100.0871,232
2020-01-01 04:22:00,100.0871,100.1166,99.723,99.7626,1954
2020-01-01 04:23:00,99.7626,99.7704,99.5462,99.6605,6150
2020-01-01 04:24:00,99.6605,99.6985,99.5828,99.6353,5177
2020-01-01 04:25:00,99.6353,99.6552,99.4941,99.511,5440
2020-01-01 04:26:00,99.511,99.6947,99.422,99.6734,8692
2020-01-01 04:27:00,99.6734,99.6796,99.4862,99.5309,705
2020-01-01 04:28:00,99.5309,99.5382,99.4522,99.4871,231
2020-01-01 04:29:00,99.4871,99.5252,99.4743,99.5001,7171
2020-01-01 04:30:00,99.5001,99.6618,99.4858,99.6435,6257
2020-01-01 04:31:00,99.6435,99.6629,99.486,99.5004,6678
2020-01-01 04:32:00,99.5004,99.7142,99.4593,99.6161,6713
2020-01-01 04:33:00,99.6161,99.664,99.6029,99.6171,4606
2020-01-01 04:34:00,99.6171,99.655,99.5002,99.5194,903
2020-01-01 04:35:00,99.5194,99.5938,99.4522,99.5654,5292
2020-01-01 04:36:00,99.5654,99.5911,99.5144,99.5852,4389
2020-01-01 04:37:00,99.5852,99.6047,99.492,99.5254,3733
2020-01-01 04:38:00,99.5254,99.5392,99.4713,99.5324,2776
2020-01-01 04:39:00,99.5324,99.5916,99.4834,99.494,1315
2020-01-01 04:40:00,99.494,99.5225,99.4559,99.5053,2577
2020-01-01 04:41:00,99.5053,99.5743,99.4791,99.5712,2364
2020-01-01 04:42:00,99.5712,99.7811,99.5583,99.7291,7890
2020-01-01 04:43:00,99.7291,99.7407,99.5894,99.6057,1069
2020-01-01 04:44:00,99.6057,99.8242,99.4905,99.8181,6728
2020-01-01 04:45:00,99.8181,99.8338,99.6195,99.6233,700
2020-01-01 04:46:00,99.6233,99.6279,99.5774,99.6081,4555
2020-01-01 04:47:00,99.6081,99.6672,99.5114,99.6667,6041
2020-01-01 04:48:00,99.6667,99.724,99.6239,99.6948,9624
2020-01-01 04:49:00,99.6948,99.7322,99.5785,99.6327,2816
2020-01-01 04:50:00,99.6327,99.6824,99.5644,99.6119,881
2020-01-01 04:51:00,99.6119,99.6813,99.5421,99.5628,1534
2020-01-01 04:52:00,99.5628,99.6066,99.4526,99.5042,4438
2020-01-01 04:53:00,99.5042,99.5974,99.487,99.5887,9308
2020-01-01 04:54:00,99.5887,99.6294,99.5774,99.6242,2802
2020-01-01 04:55:00,99.6242,99.6378,99.5238,99.5552,4091
2020-01-01 04:56:00,99.5552,99.7621,99.4998,99.6448,8751
2020-01-01 04:57:00,99.6448,99.7539,99.5416,99.6754,7632
2020-01-01 04:58:00,99.6754,99.8106,99.6687,99.7564,7345
2020-01-01 04:59:00,99.7564,99.8415,99.7096,99.8192,3740
2020-01-01 05:00:00,99.8192,99.9144,99.7194,99.7365,631
2020-01-01 05:01:00,99.7365,99.7852,99.643,99.6806,2077
2020-01-01 05:02:00,99.6806,99.8492,99.6226,99.7551,3864
2020-01-01 05:03:00,99.7551,99.8642,99.7308,99.816,390
2020-01-01 05:04:00,99.816,99.8279,99.7942,99.8139,6177
2020-01-01 05:05:00,99.8139,99.8892,99.7534,99.8256,7968
2020-01-01 05:06:00,99.8256,99.9539,99.7848,99.9532,3675
2020-01-01 05:07:00,99.9532,99.9725,99.7925,99.894,4749
2020-01-01 05:08:00,99.894,99.9564,99.8691,99.9487,6714
2020-01-01 05:09:00,99.9487,99.9844,99.878,99.9285,612
2020-01-01 05:10:00,99.9285,99.9334,99.8276,99.9067,1739
2020-01-01 05:11:00,99.9067,100.0426,99.8479,100.0165,8546
2020-01-01 05:12:00,100.0165,100.1274,100.0087,100.099,4916
2020-01-01 05:13:00,100.099,100.2211,100.0932,100.1805,5949
2020-01-01 05:14:00,100.1805,100.344,100.1507,100.3113,2737
2020-01-01 05:15:00,100.3113,100.3593,100.2496,100.3134,2065
2020-01-01 05:16:00,100.3134,100.4431,100.2971,100.3818,150
2020-01-01 05:17:00,100.3818,100.4655,100.2907,100.3506,899
2020-01-01 05:18:00,100.3506,100.44,100.2908,100.3832,8391
2020-01-01 05:19:00,100.3832,100.4866,100.296,100.3701,6742
2020-01-01 05:20:00,100.3701,100.3925,100.3165,100.3798,336
2020-01-01 05:21:00,100.3798,100.4697,100.3372,100.4396,571
2020-01-01 05:22:00,100.4396,100.4917,100.3387,100.3574,2304
2020-01-01 05:23:00,100.3574,100.5812,100.2999,100.5674,7281
2020-01-01 05:24:00,100.5674,100.5765,100.4412,100.4662,6359
2020-01-01 05:25:00,100.4662,100.5322,100.3169,100.3442,8430
2020-01-01 05:26:00,100.3442,100.4674,100.3439,100.4604,1483
2020-01-01 05:27:00,100.4604,100.565,100.4042,100.54,4601
2020-01-01 05:28:00,100.54,100.6287,100.4678,100.6027,1812
2020-01-01 05:29:00,100.6027,100.7195,100.5432,100.6659,9242
2020-01-01 05:30:00,100.6659,100.7049,100.6015,100.6647,6810
2020-01-01 05:31:00,100.6647,100.6915,100.5088,100.5744,3896
2020-01-01 05:32:00,100.5744,100.6773,100.5292,100.582,2473
2020-01-01 05:33:00,100.582,100.5896,100.4584,100.5139,9649
2020-01-01 05:34:00,100.5139,100.622,100.4857,100.6119,4524
2020-01-01 05:35:00,100.6119,100.6153,100.5697,100.5971,5519
2020-01-01 05:36:00,100.5971,100.6384,100.5135,100.5141,1799
2020-01-01 05:37:00,100.5141,100.5957,100.4112,100.4818,4210
2020-01-01 05:38:00,100.4818,100.5498,100.3859,100.5232,3472
2020-01-01 05:39:00,100.5232,100.5799,100.4535,100.4666,8925
2020-01-01 05:40:00,100.4666,100.4892,100.2505,100.384,5681
2020-01-01 05:41:00,100.384,100.5089,100.3691,100.4084,9420
2020-01-01 05:42:00,100.4084,100.4657,100.3615,100.433,2486
2020-01-01 05:43:00,100.433,100.4816,100.3708,100.3821,8683
2020-01-01 05:44:00,100.3821,100.4131,100.2984,100.3348,268
2020-01-01 05:45:00,100.3348,100.3919,100.3169,100.3581,4065
2020-01-01 05:46:00,100.3581,100.4027,100.1509,100.2128,3308
2020-01-01 05:47:00,100.2128,100.2829,100.0274,100.0717,9477
2020-01-01 05:48:00,100.0717,100.1108,99.9838,99.9998,8272
2020-01-01 05:49:00,99.9998,100.0106,99.9252,99.9785,2827
2020-01-01 05:50:00,99.9785,100.0166,99.9402,100.0096,3609
2020-01-01 05:51:00,100.0096,100.2335,99.9868,100.1571,7649
2020-01-01 05:52:00,100.1571,100.2497,100.1419,100.243,4577
2020-01-01 05:53:00,100.243,100.2862,100.1475,100.227,4820
2020-01-01 05:54:00,100.227,100.2618,100.223,100.2251,1813
2020-01-01 05:55:00,100.2251,100.354,100.0368,100.1246,6719
2020-01-01 05:56:00,100.1246,100.1496,100.0904,100.1228,2612
2020-01-01 05:57:00,100.1228,100.2224,99.9869,100.0939,4689
2020-01-01 05:58:00,100.0939,100.1443,100.0582,100.1262,6778
2020-01-01 05:59:00,100.1262,100.1323,100.0039,100.0433,2778
2020-01-01 06:00:00,100.0433,100.0997,99.9892,100.0953,381
2020-01-01 06:01:00,100.0953,100.2853,100.0476,100.2487,5026
2020-01-01 06:02:00,100.2487,100.261,100.1374,100.2378,529
2020-01-01 06:03:00,100.2378,100.3404,100.2214,100.2781,4758
2020-01-01 06:04:00,100.2781,100.3947,100.2449,100.3473,5262
2020-01-01 06:05:00,100.3473,100.3797,100.2991,100.307,8205
2020-01-01 06:06:00,100.307,100.3805,100.2911,100.3295,3312
2020-01-01 06:07:00,100.3295,100.3578,100.2509,100.3308,4732
2020-01-01 06:08:00,100.3308,100.4093,100.2799,100.3406,2763
2020-01-01 06:09:00,100.3406,100.4291,100.2038,100.263,9227
2020-01-01 06:10:00,100.263,100.3043,100.2569,100.2655,1788
2020-01-01 06:11:00,100.2655,100.3266,100.2049,100.3154,5694
2020-01-01 06:12:00,100.3154,100.4776,100.236,100.461,6035
2020-01-01 06:13:00,100.461,100.5858,100.4567,100.5573,9174
2020-01-01 06:14:00,100.5573,100.7811,100.5415,100.7739,916
2020-01-01 06:15:00,100.7739,100.8028,100.6932,100.6965,3966
2020-01-01 06:16:00,100.6965,100.8328,100.6918,100.7844,6288
2020-01-01 06:17:00,100.7844,100.8427,100.7009,100.8028,777
2020-01-01 06:18:00,100.8028,101.0323,100.7246,101.0236,2589
2020-01-01 06:19:00,101.0236,101.031,100.9295,100.9419,7332
2020-01-01 06:20:00,100.9419,101.0605,100.7985,100.8572,2546
2020-01-01 06:21:00,100.8572,100.9051,100.6925,100.7967,1988
2020-01-01 06:22:00,100.7967,100.8432,100.4656,100.5826,1820
2020-01-01 06:23:00,100.5826,100.5877,100.491,100.5297,323
2020-01-01 06:24:00,100.5297,100.5466,100.4223,100.4534,1034
2020-01-01 06:25:00,100.4534,100.4753,100.4306,100.4685,9604
2020-01-01 06:26:00,100.4685,100.5647,100.444,100.5029,1408
2020-01-01 06:27:00,100.5029,100.7122,100.4769,100.6914,8517
2020-01-01 06:28:00,100.6914,100.8784,100.6639,100.7871,299
2020-01-01 06:29:00,100.7871,100.8163,100.7242,100.729,4206
2020-01-01 06:30:00,100.729,100.8545,100.6343,100.6385,5174
2020-01-01 06:31:00,100.6385,100.7493,100.5594,100.688,4093
2020-01-01 06:32:00,100.688,100.7429,100.5139,100.5551,7172
